time,cylinder_pressure,brake_power,air_fuel_ratio,boost_pressure,exhaust_temp,rpm,injection_timing,vibration
0.31,59.3426,49.446,14.9807,1.8402,532.5851,2148.5161,11.9331,0.305
0.311,60.0939,50.2114,14.8652,1.7248,533.0156,2150.1789,11.7456,0.2727
0.312,58.5027,50.1791,14.8163,1.6949,534.9813,2151.6923,11.3721,-0.3182
0.313,57.1617,50.3112,14.85,1.7134,536.0645,2152.6817,11.1654,-0.5856
0.314,52.8224,49.7795,14.7708,1.768,536.3154,2162.4398,11.0505,-0.5106
0.315,50.4183,50.2576,14.7159,1.8356,536.5338,2166.9213,10.9672,-0.8423
0.316,47.3415,49.7852,14.5922,1.9418,536.1611,2168.6018,10.9928,-0.8089
0.317,47.6155,49.6552,14.4918,2.0056,537.375,2177.4991,11.1264,-0.1492
0.318,48.7773,49.354,14.4105,2.1227,537.0218,2185.7898,11.4918,0.1863
0.319,54.113,48.9129,14.3004,2.2324,539.3309,2195.3818,11.6742,-0.0254
0.32,59.2038,48.8077,14.1326,2.2578,540.0636,2195.3228,11.9971,0.1985
0.321,65.7719,48.5503,14.1179,2.2819,538.756,2210.7816,12.3522,0.2848
0.322,69.8545,47.8576,14.1128,2.244,538.1087,2212.0497,12.575,-0.0707
0.323,72.8532,47.6257,14.0134,2.2061,538.3775,2225.0407,12.7216,-0.0358
0.324,72.133,47.6199,13.9805,2.0818,539.6283,2231.0012,12.8939,0.4985
0.325,69.684,46.8659,14.0023,2.0272,538.8931,2232.9355,13.0463,0.534
0.326,67.0314,46.5461,14.0702,1.8753,540.2238,2237.3364,12.9529,0.5762
0.327,63.7961,46.5345,14.0389,1.7679,538.9708,2242.3048,12.7392,0.7882
0.328,61.8004,45.7474,14.0333,1.7173,539.2537,2246.6201,12.5715,0.7091
0.329,59.6446,45.5324,14.0556,1.6774,541.6243,2249.3611,12.2747,0.0398
0.33,59.8128,45.0954,14.1431,1.6783,537.7289,2251.8331,12.0408,-0.1533
0.331,59.0088,45.0236,14.2816,1.7664,538.0197,2248.793,11.697,-0.3161
0.332,58.5093,45.0851,14.3896,1.8806,538.3298,2249.4709,11.3989,-0.6606
0.333,56.7472,44.4646,14.5565,1.9432,538.305,2244.709,11.1939,-0.7093
0.334,53.3106,44.044,14.5083,2.0723,537.7353,2241.8369,11.0088,-0.1801
0.335,49.2569,44.2555,14.7151,2.2031,534.8153,2233.8558,11.038,-0.247
0.336,47.8201,44.0546,14.7512,2.2466,535.5176,2231.3066,11.1288,-0.4076
0.337,47.6715,44.1357,14.7599,2.3102,533.9586,2222.7892,11.1993,-0.1645
0.338,49.3706,43.6458,14.8995,2.2593,534.9299,2219.2433,11.3704,-0.2485
0.339,53.9628,43.9776,14.9512,2.2315,532.3431,2208.3958,11.7562,-0.6444
0.34,58.6447,44.0573,15.0134,2.1677,532.4792,2204.6758,11.8669,-0.268
0.341,65.6203,44.1188,14.9827,2.0696,530.2709,2190.0109,12.3469,0.1533
0.342,70.8526,44.179,15.0949,1.9833,531.2555,2181.0621,12.636,0.3259
0.343,72.3114,44.656,14.9895,1.8659,529.3333,2181.2137,12.7949,0.567
0.344,72.3884,45.2386,15.0223,1.7508,527.0017,2171.9362,12.9338,0.949
0.345,70.1165,45.5814,14.8335,1.6951,525.7067,2166.2119,12.9914,0.7034
0.346,66.7655,45.8136,14.8091,1.7012,524.9121,2158.3164,13.0036,0.1893
0.347,61.986,46.5365,14.6748,1.7442,522.9651,2155.0446,12.8627,0.2693
0.348,60.9487,46.3419,14.7111,1.7905,522.3463,2156.6425,12.6064,0.1783
0.349,59.4767,46.6936,14.6636,1.9065,521.2898,2146.484,12.2965,-0.2728
0.35,59.8461,46.7673,14.547,2.0152,520.0017,2149.9439,11.9983,-0.0203
0.351,59.2866,47.8259,14.4928,2.1207,520.1297,2147.4921,11.7112,0.1449
0.352,58.6914,48.0923,14.3736,2.2411,518.8861,2152.3667,11.5015,-0.0493
0.353,56.9345,48.2908,14.2309,2.2784,516.8247,2155.3249,11.183,-0.2613
0.354,52.3153,48.3559,14.0951,2.296,516.0705,2159.5345,11.0674,-0.2286
0.355,49.5497,49.0245,14.0955,2.3143,513.2877,2164.4336,11.0076,-0.7282
0.356,46.666,49.2199,14.0663,2.2196,513.3235,2170.212,11.0141,-0.8938
0.357,46.6206,49.557,13.9105,2.127,510.5762,2174.8661,11.239,-0.5659
0.358,49.3484,49.6101,13.984,2.025,509.3129,2186.9573,11.3978,-0.2328
0.359,53.8165,49.8325,14.0584,1.9051,509.9074,2190.1684,11.6191,-0.319
0.36,59.9674,49.6188,13.9975,1.7737,508.0361,2197.8499,11.9695,0.3359
0.361,66.4453,49.6582,14.0281,1.7438,507.7205,2209.474,12.3234,0.6824
0.362,69.8333,50.0981,14.0264,1.653,506.1066,2214.2311,12.5922,0.2599
0.363,72.0742,50.0346,14.1463,1.708,504.6971,2220.5919,12.7901,0.1437
0.364,71.2348,49.6525,14.1955,1.75,506.4876,2230.8349,12.9358,0.3508
0.365,69.5688,50.0646,14.3093,1.8331,503.5448,2233.9664,12.9356,0.2012
0.366,67.246,49.4656,14.4265,1.92,503.1563,2241.3157,12.8674,0.1801
0.367,63.1745,49.4258,14.4639,2.0092,502.9492,2242.7621,12.7609,0.5979
0.368,61.4547,48.9863,14.5943,2.133,500.3116,2246.7555,12.5279,0.749
0.369,61.5327,49.1522,14.7819,2.245,501.2537,2251.6609,12.3385,0.3481
0.37,60.2739,48.6801,14.8258,2.2856,499.2182,2246.6474,12.0666,0.234
0.371,59.8811,48.5237,14.8081,2.2975,500.4711,2246.9626,11.7204,0.0108
0.372,58.9654,48.008,14.9086,2.2902,499.6925,2247.6996,11.391,-0.7483
0.373,57.1373,47.8182,15.001,2.1941,500.7912,2241.9254,11.2004,-0.7435
0.374,53.2421,47.3745,14.9596,2.1272,500.6924,2241.3708,11.0607,-0.4352
0.375,49.7319,46.9079,15.0249,1.9943,500.7659,2236.5561,10.9923,-0.517
0.376,47.6288,46.7567,14.8891,1.8903,501.4847,2230.792,11.0896,-0.4115
0.377,46.4337,46.3468,15.0009,1.8033,501.4819,2224.1539,11.1719,-0.061
0.378,48.8663,46.12,14.9187,1.7475,499.6166,2214.5914,11.4088,0.0344
0.379,53.7336,45.2838,14.9429,1.7075,501.8296,2204.2551,11.6938,-0.3604
0.38,60.8189,45.1057,14.774,1.703,499.9727,2199.3363,11.9451,-0.1888
0.381,65.1843,45.0403,14.7517,1.7338,499.8911,2193.936,12.2884,0.0088
0.382,71.4092,44.9127,14.6102,1.8332,503.1959,2185.4019,12.6315,-0.0554
0.383,72.7824,44.3178,14.5986,1.9555,500.2589,2178.0339,12.7435,0.1496
0.384,73.4591,44.567,14.4023,2.0538,501.6276,2169.1562,12.9005,0.8101
0.385,70.2076,44.2525,14.3443,2.2014,505.5771,2161.8669,13.0468,0.7703
0.386,66.1623,44.0654,14.1733,2.256,504.205,2160.8803,12.9649,0.6726
0.387,64.1832,44.1644,14.098,2.2945,506.0585,2159.5238,12.9015,0.7742
0.388,61.9095,43.8135,13.9966,2.3099,506.8344,2150.8569,12.5778,0.3168
0.389,60.1374,44.3001,14.0952,2.2711,508.0153,2151.9607,12.3793,-0.2684
0.39,60.2746,44.3005,14.072,2.1724,507.3689,2149.4844,12.037,-0.1671
0.391,60.1104,43.8789,14.0226,2.0706,509.574,2152.4434,11.7267,-0.1026
0.392,58.9392,44.8431,13.9859,1.9227,509.8145,2154.2577,11.3813,-0.3787
0.393,57.1592,44.5396,13.9554,1.8727,510.9408,2152.8302,11.2373,-0.311
0.394,52.9204,44.4959,14.111,1.7897,512.9991,2158.6858,10.9417,0.0361
0.395,49.8209,45.2407,14.189,1.7665,513.3353,2163.7109,10.9942,-0.3325
0.396,47.849,45.89,14.2561,1.6967,514.4129,2173.0491,10.9314,-0.7686
0.397,47.2567,45.946,14.2476,1.7188,517.2561,2175.1618,11.1429,-0.4402
0.398,49.1196,46.2203,14.4127,1.7727,519.5391,2180.9935,11.5011,-0.4992
0.399,54.1607,46.7788,14.416,1.908,518.6037,2193.4332,11.6459,-0.532
0.4,60.3338,47.0452,14.5265,2.0299,520.3046,2205.866,11.9922,0.0439
0.401,65.924,47.2952,14.6858,2.1284,522.0783,2209.5408,12.3808,0.6121
0.402,70.791,47.8284,14.6756,2.1893,521.9689,2216.2357,12.6045,0.4371
0.403,72.3417,48.1717,14.7572,2.2519,524.9972,2220.5645,12.7772,0.5078
0.404,72.6403,48.5591,14.7796,2.3155,527.21,2229.8325,13.0008,0.7494
0.405,71.047,48.6795,14.942,2.3317,525.8577,2236.6089,13.0158,0.3303
0.406,66.7773,49.2338,14.9812,2.247,526.4447,2240.7328,12.9623,-0.0156
0.407,64.6376,49.0386,15.1133,2.1474,528.5834,2244.0398,12.8697,0.2991
0.408,61.2963,49.4215,14.9809,2.0663,529.5209,2248.6294,12.5363,0.3708
0.409,60.0885,49.5645,15.0411,1.907,530.4424,2250.4599,12.3212,0.0959
0.41,60.4815,49.8763,15.0629,1.8609,531.1208,2248.9921,12.074,0.2881
0.411,59.2763,50.0148,14.8874,1.757,533.6401,2250.6431,11.6743,0.2566
0.412,58.7689,49.9888,14.7918,1.728,534.7072,2248.8887,11.3445,-0.2735
0.413,56.9325,49.5859,14.8019,1.6674,532.9511,2242.456,11.1736,-0.6364
0.414,53.6611,49.8161,14.7442,1.7254,534.4225,2236.0371,11.0316,-0.5643
0.415,50.0157,49.8108,14.6587,1.8091,535.8793,2232.3157,11.0851,-0.7544
0.416,47.6697,49.5274,14.6187,1.9092,537.6146,2228.3664,11.0994,-0.8927
0.417,46.6206,49.184,14.4757,2.0325,537.8436,2223.3111,11.2211,-0.1634
0.418,49.466,49.1364,14.3803,2.1029,539.4136,2215.898,11.393,0.029
0.419,54.4567,49.5094,14.3726,2.2266,539.2586,2208.2956,11.6573,-0.0684
0.42,59.625,48.7825,14.2406,2.252,539.5638,2197.5371,11.9498,0.0822
0.421,64.8508,48.6689,14.2337,2.3401,539.053,2193.981,12.2977,0.2708
0.422,69.8346,48.2001,14.0539,2.2652,539.9292,2185.9827,12.4717,-0.0334
0.423,72.0589,47.6597,14.1115,2.2175,542.1133,2176.1787,12.8087,0.0285
0.424,73.6139,47.1567,14.1004,2.1078,539.7243,2169.2884,12.9356,0.4869
0.425,70.7085,47.1947,14.0128,1.9771,540.1137,2165.8411,12.9997,0.547
0.426,66.6316,47.0009,14.0489,1.9211,541.0399,2161.1634,12.8271,0.4844
0.427,64.1309,46.1565,14.0387,1.8115,538.9262,2157.4381,12.8169,0.7526
0.428,61.4423,46.0611,14.0763,1.7362,536.835,2148.9913,12.5267,0.5627
0.429,60.4916,45.7811,14.1887,1.7177,537.7426,2151.8406,12.2956,0.0508
0.43,59.6524,45.2553,14.2339,1.7253,539.2102,2149.6519,11.976,-0.1936
0.431,59.8215,45.0041,14.262,1.7882,537.0894,2149.4518,11.6543,-0.1437
0.432,59.2977,44.6834,14.3613,1.8394,538.2686,2153.9126,11.4112,-0.7398
0.433,56.3665,44.661,14.3565,1.9553,536.498,2154.3476,11.1398,-0.648
0.434,54.1923,44.4458,14.6722,2.0483,536.3298,2161.7939,11.0848,-0.1474
0.435,50.1324,44.3319,14.6715,2.216,535.0217,2168.6403,11.0392,-0.2137
0.436,47.8376,43.9203,14.7476,2.2327,535.3492,2168.4103,11.0033,-0.3913
0.437,47.9027,43.9957,14.74,2.2663,537.1644,2178.1874,11.1825,-0.2164
0.438,48.5916,44.1963,14.9568,2.2876,532.6469,2184.252,11.426,-0.3239
0.439,54.3981,43.861,14.8918,2.2441,532.1109,2192.2353,11.7267,-0.6174
0.44,59.6545,44.331,14.9444,2.157,531.5563,2200.8014,11.9745,-0.2375
0.441,66.2979,44.4469,14.9677,2.0657,529.102,2206.5732,12.3545,0.2235
0.442,71.5006,44.3847,14.9038,1.9491,530.8047,2215.1146,12.5841,0.3013
0.443,72.6824,44.1204,14.986,1.8667,529.0369,2218.8779,12.7601,0.5657
0.444,73.1223,44.8295,14.9489,1.7556,527.3278,2228.5158,12.992,0.9325
0.445,70.0471,45.2442,14.8819,1.7271,525.7776,2230.4057,12.9765,0.6741
0.446,66.7127,45.255,14.8924,1.6937,524.0797,2240.2488,12.9788,0.2689
0.447,64.5619,45.8484,14.7294,1.715,523.422,2241.1681,12.787,0.2484
0.448,61.0033,45.818,14.6778,1.7935,522.9329,2247.0574,12.5128,0.1014
0.449,59.1992,46.8314,14.5247,1.8747,520.0264,2246.603,12.2849,-0.2366
0.45,59.8407,46.9797,14.5157,2.0069,519.9791,2248.9801,12.0769,0.0276
0.451,60.2995,47.286,14.3677,2.1134,518.0288,2249.2508,11.7401,0.2039
0.452,58.6734,47.9169,14.3543,2.2184,517.4086,2249.0373,11.3942,-0.2004
0.453,56.8833,48.1881,14.1262,2.2607,515.91,2245.0545,11.2189,-0.3215
0.454,53.8488,48.667,14.2102,2.3126,514.0001,2242.7081,10.976,-0.2584
0.455,50.9154,48.6528,14.1244,2.2995,512.8195,2230.7109,11.0366,-0.6927
0.456,47.1263,48.774,14.0035,2.2158,513.8663,2228.6716,11.038,-1.0057
0.457,47.029,49.0312,14.0273,2.1339,511.7778,2225.2399,11.1742,-0.5311
0.458,50.1453,49.7357,14.0513,2.0532,510.3983,2212.6455,11.3865,-0.1378
0.459,53.6358,49.2816,14.0436,1.9384,509.1234,2211.2977,11.6435,-0.1946
0.46,60.7034,49.9455,14.0389,1.8467,509.4249,2198.5356,11.9125,0.3772
0.461,66.338,50.0242,13.9755,1.7513,507.2127,2191.1565,12.3146,0.5759
0.462,70.8668,50.1381,14.1221,1.7191,505.9084,2187.3507,12.5936,0.2733
0.463,72.8554,49.9064,14.2394,1.7176,506.3982,2176.2706,12.8267,0.2136
0.464,72.1743,49.735,14.1877,1.7787,504.543,2170.4648,12.9259,0.3752
0.465,69.4996,50.1181,14.346,1.8328,503.0439,2164.2201,12.9661,0.2834
0.466,66.1692,49.9867,14.4443,1.9397,503.642,2160.3305,13.0648,0.181
0.467,63.8539,49.7307,14.4443,2.0362,503.6762,2158.0664,12.7602,0.5995
0.468,61.3273,49.1138,14.6231,2.1469,502.4655,2153.6927,12.6136,0.6298
0.469,61.0535,49.2721,14.7552,2.2287,502.5304,2149.5523,12.3519,0.1908
0.47,60.8164,48.9798,14.7636,2.3036,500.2835,2150.4154,12.0645,0.0897
0.471,60.2109,48.5244,14.8874,2.2756,499.4481,2149.9153,11.7425,-0.0079
0.472,59.0201,47.9112,14.9585,2.3018,500.8344,2151.7616,11.3647,-0.6791
0.473,57.1322,47.5735,15.0476,2.2244,498.8234,2155.7733,11.2337,-0.8304
0.474,53.2508,47.4894,15.0021,2.0933,500.206,2156.4483,11.0482,-0.4503
0.475,49.5774,47.1628,15.028,2.0008,498.5183,2164.8558,11.0776,-0.5466
0.476,47.4817,46.6553,14.9277,1.901,502.1304,2172.9387,11.0986,-0.3921
0.477,46.7306,46.1299,14.9473,1.7409,500.2029,2182.1346,11.1239,0.0072
0.478,49.072,46.188,14.9317,1.6988,500.3074,2188.5088,11.452,0.1537
0.479,53.7563,45.6131,15.0005,1.6869,500.3403,2193.2963,11.6573,-0.369
0.48,60.1943,45.1917,14.8384,1.7298,501.8056,2198.1606,12.0404,-0.2223
0.481,66.122,44.4787,14.8136,1.7896,501.2579,2208.9233,12.2398,0.0294
0.482,69.9631,44.818,14.6502,1.8395,501.9908,2219.6008,12.5793,-0.0715
0.483,72.4865,44.4096,14.5543,1.9972,503.3396,2223.8824,12.8156,0.2009
0.484,72.6633,44.3861,14.4997,2.0829,503.045,2231.434,12.9447,0.7427
0.485,71.03,44.1777,14.2919,2.1506,504.9601,2232.5195,12.9448,0.7916
0.486,66.1329,44.2719,14.1957,2.258,504.4278,2243.0902,13.0407,0.5141
0.487,62.0683,44.0746,14.1791,2.2891,505.1655,2242.3781,12.8646,0.6164
0.488,60.8274,44.0516,14.0434,2.2594,505.8566,2246.9645,12.5892,0.3569
0.489,59.8469,43.9269,14.0823,2.2261,505.785,2247.4865,12.3283,-0.3465
0.49,59.0207,44.0515,13.9945,2.1514,509.7355,2251.6413,11.994,-0.2612
0.491,60.1158,44.4475,14.0281,2.0885,509.769,2249.8959,11.7155,-0.1462
0.492,58.258,44.3978,13.9708,1.9564,510.3365,2250.9374,11.4207,-0.3285
0.493,56.6175,44.9167,14.0095,1.8482,511.3081,2245.5034,11.1568,-0.2874
0.494,53.2734,44.9981,14.073,1.7894,512.5169,2240.6078,11.1055,0.0562
0.495,50.4824,45.0534,14.0112,1.7154,512.403,2232.3798,11.0835,-0.2695
0.496,47.0915,45.2816,14.1874,1.6778,513.2649,2231.336,10.9912,-0.71
0.497,47.4449,45.5232,14.1901,1.7271,516.3455,2225.4879,11.18,-0.5065
0.498,48.93,45.9695,14.2988,1.7726,517.6869,2214.3614,11.4341,-0.4247
0.499,53.718,46.1404,14.3882,1.8898,518.5155,2210.1676,11.6848,-0.5295
0.5,59.6561,47.0926,14.5152,2.0312,520.0994,2201.6817,12.0303,0.0061
0.501,66.0664,47.2369,14.6301,2.1366,521.3519,2192.8379,12.3178,0.5854
0.502,70.0232,47.6637,14.8201,2.2172,522.6057,2190.677,12.6076,0.466
0.503,73.2599,48.1215,14.8711,2.2384,522.5059,2176.5018,12.7393,0.5039
0.504,73.1425,48.4347,14.8124,2.296,527.0503,2170.6409,12.9971,0.6823
0.505,70.1734,48.9272,14.8962,2.2746,527.0002,2163.9201,13.0085,0.2978
0.506,66.4972,49.1001,14.9465,2.2528,527.3432,2162.7212,12.9912,0.0706
0.507,62.3597,49.3178,14.9547,2.1479,529.0443,2156.6284,12.8426,0.2902
0.508,61.6536,49.771,14.9899,2.0625,531.1741,2150.9203,12.546,0.3413
0.509,60.3128,49.7182,15.0001,1.9112,529.8394,2149.2728,12.3353,0.1398
0.51,59.9671,49.7095,14.9946,1.8289,529.8517,2152.1948,11.9956,0.4077
0.511,59.6347,49.9238,14.9625,1.7654,532.6706,2151.2752,11.6177,0.3517
0.512,58.9062,49.8603,14.8595,1.7069,534.6475,2152.2058,11.3975,-0.4448
0.513,56.5035,49.9459,14.8943,1.7036,534.7073,2158.7329,11.2299,-0.7209
0.514,53.0656,49.7297,14.788,1.7627,535.0579,2161.16,10.987,-0.5728
0.515,49.9453,50.3027,14.636,1.7917,536.1024,2163.0781,11.0563,-0.7251
0.516,48.3153,49.8334,14.6395,1.9501,536.9831,2170.1829,10.9966,-0.9239
0.517,46.8734,49.5887,14.4794,2.0637,538.0503,2177.4383,11.2298,-0.2777
0.518,48.8174,49.4139,14.3841,2.1529,539.1584,2187.0367,11.413,0.1329
0.519,54.4621,49.0169,14.2437,2.2328,537.6801,2191.9599,11.6661,-0.0591
0.52,59.5651,48.4382,14.148,2.2682,537.4136,2197.8108,12.0087,0.2182
0.521,66.3532,48.3046,14.1624,2.3175,539.0501,2206.6319,12.3582,0.2729
0.522,70.798,47.8577,14.1272,2.2712,539.5801,2215.5816,12.5764,-0.0308
0.523,72.799,47.7316,14.0084,2.1872,539.6381,2222.4254,12.7924,-0.0139
0.524,72.0258,47.1885,14.0302,2.1088,539.7113,2230.7525,12.8939,0.4091
0.525,70.3895,47.0175,14.0498,2.0126,540.4164,2238.0951,12.981,0.4621
0.526,66.8406,46.7799,13.8928,1.8921,541.1179,2240.0083,13.0186,0.5557
0.527,61.9792,46.5916,14.0615,1.8148,540.5481,2244.899,12.8293,0.8077
0.528,61.6756,46.4229,14.1594,1.7473,540.6701,2247.8844,12.5461,0.6199
0.529,59.7925,45.6084,14.1679,1.7016,539.7267,2249.8579,12.3236,-0.0194
0.53,60.0855,45.5453,14.257,1.7074,539.226,2248.6911,11.9867,-0.1815
0.531,59.3679,44.911,14.1951,1.7795,537.7835,2252.9672,11.6493,-0.3008
0.532,57.9006,44.8859,14.3369,1.8197,536.7289,2249.421,11.5119,-0.5084
0.533,56.3774,44.5695,14.4057,1.961,538.3635,2248.4976,11.1708,-0.5755
0.534,53.2668,44.1341,14.5564,2.0591,534.9977,2239.5532,10.9941,-0.0774
0.535,50.0652,44.0574,14.7506,2.1602,535.4439,2238.3488,11.0265,-0.2044
0.536,47.2873,44.1766,14.7239,2.255,536.7347,2232.4285,11.0411,-0.4053
0.537,47.6739,44.1507,14.7695,2.3212,533.4517,2218.1835,11.1628,-0.1883
0.538,48.9342,43.9892,14.9428,2.2891,532.0643,2218.7165,11.3891,-0.2988
0.539,53.8592,44.0682,14.9424,2.231,532.7119,2208.3508,11.6595,-0.6296
0.54,59.9293,44.0095,14.9096,2.1889,530.5457,2198.7603,11.9472,-0.2921
0.541,65.3313,44.0049,14.9787,2.0955,531.7968,2192.8996,12.1426,0.1929
0.542,70.2014,44.543,14.9952,1.9819,528.7811,2183.8424,12.6517,0.3043
0.543,72.859,44.6578,14.9634,1.8764,528.7122,2177.3286,12.8423,0.5037
0.544,72.8352,44.8995,14.9235,1.7763,525.8415,2174.3067,12.8983,0.9213
0.545,70.8126,45.4036,14.8709,1.7239,525.1728,2166.565,12.9482,0.6006
0.546,66.4174,45.5971,14.9004,1.7254,524.8198,2156.2587,12.9888,0.3103
0.547,63.4772,45.8779,14.8047,1.7418,524.821,2152.8329,12.85,0.2722
0.548,61.2633,46.3949,14.6494,1.7805,521.841,2152.2195,12.5645,0.152
0.549,60.3911,46.5552,14.6916,1.8919,520.3379,2154.5006,12.2909,-0.1829
0.55,59.4548,46.9675,14.5237,1.9676,520.129,2149.7156,11.978,-0.0059
0.551,59.343,47.2284,14.3115,2.062,518.0265,2153.4377,11.667,0.3382
0.552,58.322,47.6564,14.3056,2.1991,516.498,2156.7649,11.3754,-0.0929
0.553,56.2809,47.9871,14.2328,2.2575,515.7663,2154.5702,11.2008,-0.2821
0.554,52.905,48.4145,14.1269,2.3082,514.6835,2161.5832,11.0867,-0.2794
0.555,50.4355,48.7778,14.099,2.257,515.2439,2163.5602,10.9466,-0.6302
0.556,48.2328,49.0661,13.9482,2.2409,514.7363,2169.1275,11.0765,-0.94
0.557,46.8743,49.1988,14.0277,2.1181,511.0882,2179.133,11.1411,-0.4534
0.558,49.2628,49.3902,14.0101,2.0554,510.395,2185.1598,11.4082,-0.2258
0.559,53.7702,49.6055,13.9266,1.938,508.8536,2195.0005,11.6299,-0.1833
0.56,60.6073,49.7616,13.9731,1.8252,507.1789,2202.4792,12.0073,0.3144
0.561,65.7027,50.2679,13.9407,1.7565,506.4749,2208.5787,12.4534,0.5029
0.562,69.7784,49.7509,14.0592,1.7196,505.3781,2214.2512,12.5677,0.3439
0.563,73.1127,49.9171,14.1926,1.7196,505.627,2223.9341,12.7635,0.1691
0.564,72.1239,49.7953,14.2796,1.7733,503.906,2228.6387,12.8697,0.4439
0.565,70.5838,49.9606,14.3641,1.8314,504.6413,2237.7757,13.0462,0.2399
0.566,66.1038,49.7572,14.3796,1.9507,500.5227,2240.9204,13.026,0.1027
0.567,63.149,49.7763,14.6347,2.0252,501.8322,2245.4572,12.8071,0.7134
0.568,60.719,49.3001,14.5758,2.1681,502.5035,2246.568,12.5357,0.6229
0.569,60.0999,49.0239,14.8078,2.2326,502.3646,2250.0444,12.2041,0.1872
0.57,61.1652,48.5883,14.8478,2.2884,500.6841,2252.1473,12.0273,0.2157
0.571,60.6352,48.2944,14.97,2.2742,501.9422,2248.6958,11.7153,0.0313
0.572,58.6784,48.169,14.9457,2.2797,499.6827,2246.3154,11.4174,-0.6624
0.573,56.7273,48.0087,14.9304,2.196,500.9243,2243.827,11.2039,-0.7615
0.574,53.5113,46.9874,15.1186,2.0851,499.0881,2241.4093,11.1119,-0.4604
0.575,49.486,47.1854,14.926,2.0106,498.4053,2236.0704,10.9745,-0.5071
0.576,47.7492,46.7923,14.9649,1.8874,500.1366,2233.5251,11.0322,-0.4885
0.577,46.9417,46.3211,15.0132,1.8022,500.1054,2225.4982,11.1595,-0.0497
0.578,49.2013,45.8665,14.8756,1.7076,498.5369,2214.856,11.4183,0.1003
0.579,53.7833,45.5408,14.7627,1.6856,500.7859,2211.0606,11.7388,-0.2328
0.58,60.2839,44.9718,14.8273,1.6725,501.3198,2201.2563,11.9413,-0.0478
0.581,66.3705,44.8799,14.7695,1.773,499.8629,2192.9572,12.3495,0.0491
0.582,70.4046,44.5823,14.6669,1.8527,502.1128,2182.002,12.5795,-0.1393
0.583,72.8253,44.6661,14.5311,1.969,504.165,2173.3114,12.8081,0.294
0.584,72.3038,44.4067,14.4856,2.0674,503.198,2169.6648,12.9526,0.7511
0.585,69.775,44.0019,14.3272,2.1837,503.6855,2164.6772,13.0406,0.7316
0.586,67.0709,44.4359,14.2431,2.2719,504.7922,2158.0912,13.0233,0.5271
0.587,63.0682,44.0616,14.1823,2.2853,504.4731,2158.8462,12.8299,0.5991
0.588,60.4958,43.828,14.1051,2.2804,506.3129,2154.2185,12.5956,0.3396
0.589,60.7294,43.8219,14.0699,2.2852,506.4479,2149.3295,12.2462,-0.2868
0.59,59.9822,44.2373,14.0881,2.1563,509.4364,2150.5056,12.0035,-0.3626
0.591,59.5371,44.1194,14.0078,2.0744,511.1765,2151.2054,11.7712,-0.1266
0.592,59.0161,44.4334,14.0135,1.9468,512.194,2151.7829,11.4636,-0.2981
0.593,56.1812,44.6985,13.9592,1.8262,510.6083,2154.1638,11.2479,-0.268
0.594,52.8731,45.0562,14.0549,1.7725,512.6687,2157.4743,11.0408,-0.072
0.595,50.4268,45.3365,14.1634,1.7191,513.9876,2164.9518,10.8684,-0.2943
0.596,47.0937,45.5231,14.2421,1.7201,515.539,2171.1911,11.1046,-0.7116
0.597,47.3766,45.875,14.2713,1.7424,516.7815,2179.5622,11.165,-0.5466
0.598,48.981,46.0673,14.3549,1.8062,518.1238,2185.3448,11.4229,-0.5251
0.599,53.7646,46.7111,14.4771,1.9229,520.4213,2195.2805,11.7948,-0.4994
0.6,60.2987,46.8453,14.4386,2.0293,519.5641,2197.7794,11.9399,-0.0507
0.601,66.3839,47.4177,14.5306,2.0814,520.7313,2210.2277,12.3303,0.5069
0.602,70.1951,47.618,14.6994,2.217,522.5625,2214.6751,12.6168,0.4703
0.603,72.6495,48.2068,14.7504,2.2518,525.5735,2222.7862,12.7246,0.63
0.604,72.0735,48.0648,14.8907,2.2967,525.4946,2226.2408,12.9388,0.6383
0.605,69.8929,48.619,14.9786,2.2467,523.1421,2237.0683,13.0183,0.2643
0.606,67.3246,49.0746,14.9993,2.2031,527.7355,2241.4455,13.0751,0.0442
0.607,63.9222,49.2889,14.9357,2.1292,528.0328,2242.5948,12.8201,0.2806
0.608,61.1901,49.8173,14.9279,2.0631,530.9992,2248.28,12.6226,0.3611
0.609,60.1796,49.5472,14.9436,1.8917,530.8992,2248.1188,12.2539,0.1396
0.61,59.9078,50.3966,15.0237,1.8188,532.9104,2248.8314,12.0525,0.1978
0.611,59.9634,49.8395,14.9898,1.7687,532.4493,2248.6111,11.6304,0.391
0.612,58.4108,49.994,14.8083,1.6982,534.9159,2246.9305,11.3872,-0.3309
0.613,56.4853,49.8711,14.8146,1.703,534.5839,2243.8398,11.0908,-0.6412
0.614,53.209,50.0382,14.7518,1.7445,536.0126,2244.9841,11.1024,-0.4983
0.615,49.6811,49.6684,14.6043,1.7982,536.1044,2233.7557,11.0565,-0.8668
0.616,47.6704,49.4007,14.4847,1.9194,538.4507,2226.6382,11.0123,-0.843
0.617,47.8047,49.4641,14.3933,2.0318,535.9554,2222.9856,11.1908,-0.1684
0.618,49.5154,49.3008,14.4502,2.1483,539.2036,2214.9873,11.3671,0.1542
0.619,54.6727,49.0031,14.286,2.2027,537.6574,2208.2676,11.8142,-0.066
0.62,59.0534,48.7187,14.2516,2.2534,538.5414,2200.8326,11.9535,0.2285
